2026-03-19T12:32:47.427889+00:00,6.96,8,2166520636233680,415374.6888,2891007.8340,8CD2D50D,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,7,146714.1692,1021130.6176,B28D81D9,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,6379437499447600,82244.4000,572421.0240,3147FDF7,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,8,462583.5947,3219581.8191,B3B83C4E,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,928340695362412,97156.0032,676205.7823,94F176A5,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,556940718383187,305478.5157,2126130.4693,4AB7EC0B,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,8,296971.9521,2066924.7866,E887E536,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,7,457532.0298,3184422.9274,84D4552A,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,1713326243336470,121001.2471,842168.6798,610CF0D9,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,3678269272599550,58476.4084,406995.8025,EB706A3C,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,9,342031.7217,2380540.7830,087E1484,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,8732143480922660,495504.4598,3448711.0402,6123D53E,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,8,259144.7207,1803647.2561,A4EFF712,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,2683069024980480,296985.6981,2067020.4588,626B91D2,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,9,465707.1366,3241321.6707,F97DA28B,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,7505223550654690,464456.1535,3232614.8284,060CA59C,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,8039615262693060,28.0438,195.1848,0F4E7BBA,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,9,36915.5926,256932.5245,7FD2C012,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,8756160067726190,75297.6224,524071.4519,179E89EC,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,2074696847955870,283109.3913,1970441.3634,9EE6D403,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,10,231936.9017,1614280.8358,3E3C943D,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,8,169734.0120,1181348.7235,EE630D6E,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,2964580353954050,359287.6154,2500641.8032,EBB40E89,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,9,152793.5596,1063443.1748,8482FC71,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,6313241100854990,302683.0294,2106673.8846,7621D907,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,3386863121678070,379966.0593,2644563.7727,7DFEC7C9,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,10,98805.3971,687685.5638,79F17000,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,2114074822691410,321665.4300,2238791.3928,A94081C6,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,10,454149.0295,3160877.2453,2E5D0C1A,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,11,284787.1916,1982118.8535,377BE776,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,498263358299649,371859.9759,2588145.4323,54330D91,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,7489205667922970,436928.5702,3041022.8486,05C2FF88,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,2984068762214880,55796.8343,388345.9667,272FB420,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,10,31369.2791,218330.1825,403F4A65,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,7435292888348,62298.7185,433599.0808,9E71388A,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,9,385547.9803,2683413.9429,2E6C97CA,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,11,96401.6377,670955.3984,9B1026FD,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,3789213244393360,465719.8791,3241410.3585,F9DA0871,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,12,382863.5198,2664730.0978,50F40DA7,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,3172358188627380,2355.3296,16393.0940,9964D522,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,9810486984856620,401926.6743,2797409.6531,DC4C7C3B,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,11,412797.3997,2873069.9019,C238A501,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,11,4656.6325,32410.1622,90EA2960,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,9825933351911520,439000.3714,3055442.5849,8F1B0D87,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,978872634414941,341104.3272,2374086.1173,A141B719,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,9932875928767470,143447.7035,998396.0164,B11B81F1,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,10,199681.8902,1389785.9558,C45E55FC,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,8079414726530110,296583.9285,2064224.1424,F0027DFD,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,13,496972.1640,3458926.2614,09BB889C,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,12,404256.1665,2813622.9188,9B8BAFF4,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,12,190719.7718,1327409.6117,3A2C1307,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,5768751535436840,367926.2723,2560766.8552,260F8810,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,8942940487469070,85907.0901,597913.3471,CC3480D6,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,12,328884.5357,2289036.3685,6C32288C,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,8029411706398060,189719.5062,1320447.7632,734AA7BB,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,9336109773511700,271740.5401,1891314.1591,865B4A86,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,721105947413104,436454.0128,3037719.9291,04F0EC4A,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,9644412568299230,31136.8849,216712.7189,381BE14E,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,13,483436.2002,3364715.9534,4F4191EC,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,8806302758382600,88950.1256,619092.8742,31226757,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,11,32708.8088,227653.3092,A7C4E77D,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,592968963328251,293563.8973,2043204.7252,4AEBDCD9,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,14,242528.6935,1687999.7068,29F66818,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,9750551143271870,226871.2352,1579023.7970,0FB4407A,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,13,405229.7622,2820399.1449,5F7B6435,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,13,1748.8110,12171.7246,4796C395,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,2893598269520280,43156.5667,300369.7042,E23408F2,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,4657702017898090,25431.6107,177004.0105,252A73FD,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,8753364549012360,291452.4372,2028508.9629,5E2A1210,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,9652094000009940,379531.5549,2641539.6221,8AC5357C,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,14,292150.5870,2033368.0855,C508BCD1,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,15,486206.8032,3383999.3503,4BFFB85B,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,12,879.3580,6120.3317,76B407F3,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,3096811057380850,414007.2863,2881490.7126,BB45C07C,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,7114287090301620,2496.9429,17378.7226,4EBD2284,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,14,200726.7979,1397058.5134,D9DE8BAA,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,6975401414189540,397221.1951,2764659.5179,BB8AE7D1,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,7373794582279260,60284.0384,419576.9073,7F097A9D,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,14,8172.3232,56879.3695,298E6636,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,4876352471606110,340162.0667,2367527.9842,FCAF62C3,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,16,267270.0451,1860199.5139,401755FF,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,5149477992549170,193188.3939,1344591.2215,97822562,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,15,421996.8047,2937097.7607,737AEB14,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,8151869519257410,131069.7468,912245.4377,5F86F2B1,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,8609625258322040,161623.5151,1124899.6651,DC9C4988,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,138910720215570,4328.6969,30127.7304,99A8F620,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,13,202377.2195,1408545.4477,07336252,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,15,19289.1474,134252.4659,8B1C5AB8,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,4773321066843130,164664.4000,1146064.2240,D6C269F0,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,9476561961813090,59587.9670,414732.2503,C35795A6,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,16,343420.5662,2390207.1408,287FCA5D,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,9316664657963810,163479.6400,1137818.2944,803D6D3B,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,17,37.1315,258.4352,39C57AA3,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,4140853547471010,313981.1195,2185308.5917,90C5F56D,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,15,382924.3836,2665153.7099,30960D0D,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,315863423162749,181802.1600,1265343.0336,FC829B7B,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,3338463189663290,251493.4163,1750394.1774,853A237A,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,14,6625.7889,46115.4907,5F7976E6,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,9392563537497240,317380.7403,2208969.9525,D2BC79B1,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,16,170037.2309,1183459.1271,7255880F,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,8695311165364890,117654.5717,818875.8190,5CF29EB0,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,3078874732991400,69530.6808,483933.5384,5DDFB12C,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,18,401788.0345,2796444.7201,87A7D219,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,7592338815367740,104205.7615,725272.1000,23BEBB65,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,17,237907.0781,1655833.2636,C4C29649,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,2395233729999420,216119.7015,1504193.1224,721D6D1A,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,2324607886728590,52598.1625,366083.2110,57C98F71,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,16,4949.3979,34447.8094,2971D83E,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,3267160576450720,207195.8078,1442082.8223,447F7DFD,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,511730739551470,200735.3269,1397117.8752,7094D046,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,17,70557.3960,491079.4762,7587431B,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,19,281148.4497,1956793.2099,B625C9E8,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,15,488861.6212,3402476.8836,E01FC0B4,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,4276826201522120,160353.1544,1116057.9546,0F84AB2C,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,596537238101530,110273.0999,767500.7753,DF5B8D4B,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,18,119844.7723,834119.6152,AFC00C11,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,4945796917202090,168658.5550,1173863.5428,8125A112,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,273020071694616,346311.6927,2410329.3812,90367568,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,9340959448666750,131927.5490,918215.7410,109D1DD5,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,7969931527514390,355941.6777,2477354.0768,4F22F306,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,17,319622.0292,2224569.3232,1003D741,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,2535877167486110,342851.6751,2386247.6587,BC7AF33D,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,18,8125.4907,56553.4153,9812A3A2,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,20,319144.7557,2221247.4997,4262E2F4,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,3918832443152170,45724.6607,318243.6385,64402BD7,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,464630588203622,164637.4547,1145876.6847,514E8B65,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,2465570823566580,229102.2021,1594551.3266,A8A357B0,OK,Consistente
2026-03-19T12:32:47.423382+00:00,6.96,1,16,327344.1453,2278315.2513,C860CA45,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,8390564734699730,364384.9679,2536119.3766,4B4C923D,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,1049718290423020,184975.9569,1287432.6600,80F62637,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,7,407023065903138,254815.7808,1773517.8344,F3B2E4D8,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,5,19,62.9313,438.0018,C6FADBA0,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,7211970084929700,6554.1388,45616.8060,ADBBBDB0,OK,Consistente
2026-03-19T12:32:47.425384+00:00,6.96,2,20,165297.6509,1150471.6503,353F904C,OK,Consistente
2026-03-19T12:32:47.427384+00:00,6.96,6,8324193129575750,172427.6407,1200096.3793,58FD0F48,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,4,18,483874.6267,3367767.4018,E31339E8,OK,Consistente
2026-03-19T12:32:47.426382+00:00,6.96,3,21,389429.6969,2710430.6904,EF6D857B,OK,Consistente
2026-03-19T12:32:47.427889+00:00,6.96,8,3679827504273690,418543.6003,2913063.4581,826717E3,OK,Consistente
